X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,orgc_value,orgc_value_avg,orgc_method,orgc_date,orgc_dataset_id,orgc_profile_code,orgc_licence
-101.6638336,33.1230278,176384,845544,United States of America,189,239,Btkb3,0,"{1:0.80,2:0.80}",0.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0862,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8580551,33.0063896,176385,845564,United States of America,113,169,Bkb3,0,"{1:1.50,2:1.50}",1.5,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-11,2:1995-7-11}",US-NCSS,95P0863,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8580551,33.0063896,176385,845565,United States of America,169,219,Bkb4,0,"{1:2.00,2:2.00}",2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-11,2:1995-7-11}",US-NCSS,95P0863,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8580551,33.0063896,176385,845566,United States of America,219,243,Bkb5,0,"{1:0.70,2:0.70}",0.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-11,2:1995-7-11}",US-NCSS,95P0863,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8666687,33.0522232,176386,845571,United States of America,160,178,Bk3,0,"{1:1.20,2:1.20}",1.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0864,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.867836,33.1702766,176387,845572,United States of America,0,23,A,0,"{1:9.10,2:9.10}",9.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0865,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.867836,33.1702766,176387,845576,United States of America,91,135,2Btkb,0,"{1:2.00,2:2.00}",2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0865,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.867836,33.1702766,176387,845577,United States of America,135,155,2Btkb2,0,"{1:1.70,2:1.70}",1.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0865,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845583,United States of America,50,68,Bt3,0,"{1:1.80,2:1.80}",1.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845585,United States of America,98,160,Btk2,0,"{1:0.90,2:0.90}",0.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845587,United States of America,193,220,Bk1,0,"{1:0.80,2:0.80}",0.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845588,United States of America,220,243,Bk2,0,"{1:1.50,2:1.50}",1.5,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7018356,33.2569733,176390,845610,United States of America,92,120,Bk1,0,"{1:2.00,2:2.00}",2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0868,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7018356,33.2569733,176390,845611,United States of America,120,160,Bk2,0,"{1:1.30,2:1.30}",1.3,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0868,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7018356,33.2671661,176391,845620,United States of America,12,38,Btk1,0,"{1:6.70,2:6.70}",6.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0869,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7018356,33.2671661,176391,845621,United States of America,38,73,Btk2,0,"{1:4.00,2:4.00}",4,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0869,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7018356,33.2671661,176391,845623,United States of America,82,117,Bk,0,"{1:2.70,2:2.70}",2.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0869,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7018356,33.2671661,176391,845624,United States of America,117,164,Btkb1,0,"{1:1.60,2:1.60}",1.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0869,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7018356,33.2671661,176391,845625,United States of America,164,198,Btkb2,0,"{1:1.10,2:1.10}",1.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0869,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.998054499999,33.1333351,176396,845692,United States of America,72,107,Btk,0,"{1:2.00,2:2.00}",2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-11,2:1995-7-11}",US-NCSS,95P0874,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.998054499999,33.1333351,176396,845694,United States of America,137,188,2Btk1,0,"{1:0.50,2:0.50}",0.5,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-11,2:1995-7-11}",US-NCSS,95P0874,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.998054499999,33.1333351,176396,845698,United States of America,322,374,2Btk5,0,"{1:0.70,2:0.70}",0.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1995-7-11,2:1995-7-11}",US-NCSS,95P0874,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6542206,33.1495552,177262,851336,United States of America,30,58,Bw,0,"{1:4.90,2:4.90}",4.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-12-12,2:1996-12-12}",US-NCSS,97P0183,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6542206,33.1495552,177262,851338,United States of America,102,140,,0,"{1:3.80,2:3.80}",3.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-12-12,2:1996-12-12}",US-NCSS,97P0183,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4823074,33.8186378,177259,851317,United States of America,178,203,Cr3,0,"{1:2.10,2:2.10}",2.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-18,2:1996-11-18}",US-NCSS,97P0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
