# Soil Temperature - with Trace Gas Sampling,,,,
#,,,,
# Original Data Source: https://lter.kbs.msu.edu/datatables/167,,,,
# The newest version of the data https://lter.kbs.msu.edu/datatables/167.csv,,,,
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/16.eml,,,,
#,,,,
# These Data are copyrighted and use in a publication requires written permission,,,,
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/,,,,
# Use of the data constitutes acceptance of the terms.,,,,
#,,,,
#     VARIATE TABLE,,,,
"# date		date the measurement was taken",,,,
"# treatment		treatment the measurement was made from",,,,
"# replicate		replicate the measurement was made from",,,,
"# soil_temperature	celsius	soil temperature at 10 cm",,,,
"# year		year the measurement was taken",,,,
#,,,,
#,,,,
#        DATA TABLE CORRECTIONS AND COMMENTS,,,,
#,,,,
#,,,celsius,
date,treatment,replicate,soil_temperature,year
5/13/2011,TDF,R1,20,2011
5/13/2011,TDF,R2,17.5,2011
5/13/2011,TDF,R2,18,2011
5/13/2011,TDF,R3,17,2011
5/13/2011,TDF,R3,17.5,2011
5/13/2011,TSF,R1,21.5,2011
5/13/2011,TSF,R1,22.5,2011
5/13/2011,TSF,R1,23.5,2011
5/13/2011,TSF,R2,16.5,2011
5/13/2011,TSF,R2,18.5,2011
5/13/2011,TSF,R3,16.5,2011
5/13/2011,TSF,R3,17.5,2011
6/1/2011,T1,R1,19.5,2011
6/1/2011,T1,R2,19,2011
6/1/2011,T1,R3,18,2011
6/1/2011,T1,R4,18.5,2011
6/1/2011,T2,R1,18,2011
6/1/2011,T2,R2,21,2011
6/1/2011,T2,R3,20,2011
6/1/2011,T2,R4,20.5,2011
6/1/2011,T3,R1,19,2011
6/1/2011,T3,R2,20,2011
6/1/2011,T3,R3,18.5,2011
6/1/2011,T3,R4,21,2011
6/1/2011,T4,R1,17,2011
6/1/2011,T4,R2,19,2011
6/1/2011,T4,R3,19.5,2011
6/1/2011,T4,R4,19,2011
6/1/2011,T5,R1,18,2011
6/1/2011,T5,R2,18,2011
6/1/2011,T5,R3,19.5,2011
6/1/2011,T5,R4,19.5,2011
6/1/2011,T6,R1,17,2011
6/1/2011,T6,R2,18,2011
6/1/2011,T6,R3,18,2011
6/1/2011,T6,R4,18.5,2011
6/1/2011,T7,R1,20,2011
6/1/2011,T7,R2,17,2011
6/1/2011,T7,R3,19.5,2011
6/1/2011,T7,R4,19.5,2011
6/1/2011,T8,R1,18,2011
6/1/2011,T8,R2,18,2011
6/1/2011,T8,R3,18,2011
6/1/2011,T8,R4,18,2011
6/16/2011,T1,R1,19,2011
6/16/2011,T1,R2,18.5,2011
6/16/2011,T1,R3,21,2011
6/16/2011,T1,R4,21,2011
6/16/2011,T2,R1,17.5,2011
6/16/2011,T2,R2,20,2011
6/16/2011,T2,R3,20,2011
6/16/2011,T2,R4,20.5,2011
6/16/2011,T3,R1,18.5,2011
6/16/2011,T3,R2,18.5,2011
6/16/2011,T3,R3,21,2011
6/16/2011,T3,R4,20,2011
6/16/2011,T4,R1,17.5,2011
6/16/2011,T4,R2,18.5,2011
6/16/2011,T4,R3,19.5,2011
6/16/2011,T4,R4,20,2011
6/16/2011,T5,R1,17.5,2011
6/16/2011,T5,R2,17.5,2011
6/16/2011,T5,R3,21,2011
6/16/2011,T5,R4,21.5,2011
6/16/2011,T6,R1,17.5,2011
6/16/2011,T6,R2,18,2011
6/16/2011,T6,R3,20.5,2011
6/16/2011,T6,R4,21.5,2011
6/16/2011,T7,R1,17,2011
6/16/2011,T7,R2,17,2011
6/16/2011,T7,R3,20.5,2011
6/16/2011,T7,R4,21,2011
6/16/2011,T8,R1,20,2011
6/16/2011,T8,R2,21,2011
6/16/2011,T8,R3,21,2011
6/16/2011,T8,R4,22,2011
6/29/2011,T1,R1,18,2011
6/29/2011,T1,R2,25,2011
6/29/2011,T1,R3,19,2011
6/29/2011,T1,R4,20,2011
6/29/2011,T2,R1,20,2011
6/29/2011,T2,R2,19,2011
6/29/2011,T2,R3,20,2011
6/29/2011,T2,R4,20,2011
6/29/2011,T3,R1,19,2011
6/29/2011,T3,R2,18.5,2011
6/29/2011,T3,R3,19,2011
6/29/2011,T3,R4,21,2011
6/29/2011,T4,R1,19,2011
6/29/2011,T4,R2,28,2011
6/29/2011,T4,R3,19.5,2011
6/29/2011,T4,R4,19.75,2011
6/29/2011,T5,R1,16,2011
6/29/2011,T5,R2,23.5,2011
6/29/2011,T5,R3,18,2011
6/29/2011,T5,R4,18,2011
6/29/2011,T6,R1,18,2011
6/29/2011,T6,R2,18,2011
6/29/2011,T6,R3,19,2011
6/29/2011,T6,R4,19.5,2011
6/29/2011,T7,R1,16.5,2011
6/29/2011,T7,R2,12,2011
6/29/2011,T7,R3,19.5,2011
6/29/2011,T7,R4,18,2011
6/29/2011,T8,R1,19,2011
6/29/2011,T8,R2,19,2011
6/29/2011,T8,R3,19,2011
6/29/2011,T8,R4,19.5,2011
6/29/2011,TCF,R1,23,2011
6/29/2011,TCF,R1,25,2011
6/29/2011,TCF,R1,29,2011
6/29/2011,TCF,R2,15,2011
6/29/2011,TCF,R2,16,2011
6/29/2011,TCF,R3,18,2011
6/29/2011,TCF,R3,18.5,2011
6/29/2011,TDF,R1,22,2011
6/29/2011,TDF,R1,22.5,2011
6/29/2011,TDF,R1,23.5,2011
6/29/2011,TDF,R1,24,2011
6/29/2011,TDF,R2,15.5,2011
6/29/2011,TDF,R2,16,2011
6/29/2011,TDF,R2,17,2011
6/29/2011,TDF,R3,17.5,2011
6/29/2011,TDF,R3,18,2011
6/29/2011,TSF,R1,30,2011
6/29/2011,TSF,R1,32,2011
6/29/2011,TSF,R2,18,2011
6/29/2011,TSF,R2,19,2011
6/29/2011,TSF,R3,16.5,2011
6/29/2011,TSF,R3,17,2011
7/14/2011,T1,R1,18,2011
7/14/2011,T1,R2,15,2011
7/14/2011,T1,R3,17.5,2011
7/14/2011,T1,R4,19,2011
7/14/2011,T2,R1,15,2011
7/14/2011,T2,R2,18,2011
7/14/2011,T2,R3,19,2011
7/14/2011,T2,R4,18,2011
7/14/2011,T3,R1,16,2011
7/14/2011,T3,R2,18.75,2011
7/14/2011,T3,R3,20,2011
7/14/2011,T3,R4,18.5,2011
7/14/2011,T4,R1,15,2011
7/14/2011,T4,R2,15,2011
7/14/2011,T4,R3,18,2011
7/14/2011,T4,R4,20,2011
7/14/2011,T5,R1,14,2011
7/14/2011,T5,R2,14,2011
7/14/2011,T5,R3,17.5,2011
7/14/2011,T5,R4,17.5,2011
7/14/2011,T6,R1,0,2011
7/14/2011,T6,R2,0,2011
7/14/2011,T6,R3,0,2011
7/14/2011,T6,R4,0,2011
7/14/2011,T7,R1,17,2011
7/14/2011,T7,R2,14,2011
7/14/2011,T7,R3,19,2011
7/14/2011,T7,R4,18.5,2011
7/14/2011,T8,R1,19,2011
7/14/2011,T8,R2,19.5,2011
7/14/2011,T8,R3,19.5,2011
7/14/2011,T8,R4,20,2011
7/14/2011,TCF,R1,17,2011
7/14/2011,TCF,R1,17.5,2011
7/14/2011,TCF,R2,17,2011
7/14/2011,TCF,R2,17.5,2011
7/14/2011,TCF,R2,18,2011
7/14/2011,TCF,R3,18,2011
7/14/2011,TCF,R3,18.5,2011
7/14/2011,TDF,R1,17,2011
7/14/2011,TDF,R1,17.5,2011
7/14/2011,TDF,R2,17.5,2011
7/14/2011,TDF,R2,18,2011
7/14/2011,TDF,R3,17.5,2011
7/14/2011,TDF,R3,18,2011
7/14/2011,TSF,R1,20,2011
7/14/2011,TSF,R1,21.5,2011
7/14/2011,TSF,R2,18,2011
7/14/2011,TSF,R2,18.5,2011
7/14/2011,TSF,R2,19.5,2011
7/14/2011,TSF,R3,17,2011
7/14/2011,TSF,R3,17.5,2011
7/28/2011,T1,R1,25,2011
7/28/2011,T1,R2,26,2011
7/28/2011,T1,R3,26.5,2011
7/28/2011,T1,R4,27.25,2011
7/28/2011,T2,R1,26,2011
7/28/2011,T2,R2,26,2011
7/28/2011,T2,R3,25,2011
7/28/2011,T2,R4,25,2011
7/28/2011,T3,R1,25,2011
7/28/2011,T3,R2,25,2011
7/28/2011,T3,R3,26.5,2011
7/28/2011,T3,R4,26,2011
7/28/2011,T4,R1,26,2011
7/28/2011,T4,R2,26,2011
7/28/2011,T4,R3,26,2011
7/28/2011,T4,R4,27.5,2011
7/28/2011,T5,R1,27,2011
7/28/2011,T5,R2,24,2011
7/28/2011,T5,R3,26,2011
7/28/2011,T5,R4,25,2011
7/28/2011,T6,R1,27,2011
7/28/2011,T6,R2,27,2011
7/28/2011,T6,R3,27,2011
7/28/2011,T6,R4,27,2011
7/28/2011,T7,R1,24,2011
7/28/2011,T7,R2,24,2011
7/28/2011,T7,R3,26.5,2011
7/28/2011,T7,R4,26,2011
7/28/2011,T8,R1,22.5,2011
7/28/2011,T8,R2,22.5,2011
7/28/2011,T8,R3,22.5,2011
7/28/2011,T8,R4,22.5,2011
7/28/2011,TCF,R1,25.5,2011
7/28/2011,TCF,R1,26,2011
7/28/2011,TCF,R2,22.5,2011
7/28/2011,TCF,R2,23.5,2011
7/28/2011,TCF,R3,23.5,2011
7/28/2011,TDF,R1,25,2011
7/28/2011,TDF,R1,25.5,2011
7/28/2011,TDF,R1,26,2011
7/28/2011,TDF,R1,26.5,2011
7/28/2011,TDF,R2,23.5,2011
7/28/2011,TDF,R2,24,2011
7/28/2011,TDF,R3,23.5,2011
7/28/2011,TDF,R3,24,2011
7/28/2011,TSF,R1,28.5,2011
7/28/2011,TSF,R1,29.5,2011
7/28/2011,TSF,R1,30,2011
7/28/2011,TSF,R2,23.5,2011
7/28/2011,TSF,R2,25,2011
7/28/2011,TSF,R3,22.5,2011
7/28/2011,TSF,R3,23.5,2011
8/19/2011,T1,R1,21,2011
8/19/2011,T1,R2,19,2011
8/19/2011,T1,R3,17,2011
8/19/2011,T1,R4,17,2011
8/19/2011,T2,R1,19,2011
8/19/2011,T2,R2,20.5,2011
8/19/2011,T2,R3,20,2011
8/19/2011,T2,R4,20,2011
8/19/2011,T3,R1,20,2011
8/19/2011,T3,R2,19,2011
8/19/2011,T3,R3,18,2011
8/19/2011,T3,R4,20,2011
8/19/2011,T4,R1,19,2011
8/19/2011,T4,R2,20,2011
8/19/2011,T4,R3,20,2011
8/19/2011,T4,R4,17.5,2011
8/19/2011,T5,R1,20,2011
8/19/2011,T5,R2,19.5,2011
8/19/2011,T5,R3,18.5,2011
8/19/2011,T5,R4,18,2011
8/19/2011,T6,R1,18.5,2011
8/19/2011,T6,R2,19,2011
8/19/2011,T6,R3,16,2011
8/19/2011,T6,R4,17.5,2011
8/19/2011,T7,R1,20,2011
8/19/2011,T7,R2,19,2011
8/19/2011,T7,R3,17,2011
8/19/2011,T7,R4,18,2011
8/19/2011,T8,R1,20,2011
8/19/2011,T8,R2,20.5,2011
8/19/2011,T8,R3,19.5,2011
8/19/2011,T8,R4,20.5,2011
8/19/2011,TCF,R1,20,2011
8/19/2011,TCF,R2,18.5,2011
8/19/2011,TCF,R2,19,2011
8/19/2011,TCF,R3,19,2011
8/19/2011,TCF,R3,19.5,2011
8/19/2011,TDF,R1,20,2011
8/19/2011,TDF,R2,19,2011
8/19/2011,TDF,R2,19.5,2011
8/19/2011,TDF,R3,19,2011
8/19/2011,TDF,R3,19.5,2011
8/19/2011,TSF,R1,21,2011
8/19/2011,TSF,R1,21.5,2011
8/19/2011,TSF,R2,18,2011
8/19/2011,TSF,R2,18.5,2011
8/19/2011,TSF,R3,19,2011
9/15/2011,T1,R1,11,2011
9/15/2011,T1,R2,12,2011
9/15/2011,T1,R3,10.5,2011
9/15/2011,T1,R4,12.5,2011
9/15/2011,T2,R1,12.5,2011
9/15/2011,T2,R2,12,2011
9/15/2011,T2,R3,12.5,2011
9/15/2011,T2,R4,11.5,2011
9/15/2011,T3,R1,13,2011
9/15/2011,T3,R2,12,2011
9/15/2011,T3,R3,11.5,2011
9/15/2011,T3,R4,11.5,2011
9/15/2011,T4,R1,12.5,2011
9/15/2011,T4,R2,12.5,2011
9/15/2011,T4,R3,13,2011
9/15/2011,T4,R4,13,2011
9/15/2011,T5,R1,13,2011
9/15/2011,T5,R2,14.5,2011
9/15/2011,T5,R3,12,2011
9/15/2011,T5,R4,12,2011
9/15/2011,T6,R1,13,2011
9/15/2011,T6,R2,11.5,2011
9/15/2011,T6,R3,12,2011
9/15/2011,T6,R4,12,2011
9/15/2011,T7,R1,15,2011
9/15/2011,T7,R2,13,2011
9/15/2011,T7,R3,12.5,2011
9/15/2011,T7,R4,11.5,2011
9/15/2011,T8,R1,16,2011
9/15/2011,T8,R2,15,2011
9/15/2011,T8,R3,14,2011
9/15/2011,T8,R4,15,2011
9/29/2011,T1,R1,15,2011
9/29/2011,T1,R2,17,2011
9/29/2011,T1,R3,15,2011
9/29/2011,T1,R4,15,2011
9/29/2011,T2,R1,15,2011
9/29/2011,T2,R2,16,2011
9/29/2011,T2,R3,16,2011
9/29/2011,T2,R4,16,2011
9/29/2011,T3,R1,14,2011
9/29/2011,T3,R2,15,2011
9/29/2011,T3,R3,15,2011
9/29/2011,T3,R4,16,2011
9/29/2011,T4,R1,15,2011
9/29/2011,T4,R2,17.5,2011
9/29/2011,T4,R3,16,2011
9/29/2011,T4,R4,15,2011
9/29/2011,T5,R1,15,2011
9/29/2011,T5,R2,16.5,2011
9/29/2011,T5,R3,15,2011
9/29/2011,T5,R4,15,2011
9/29/2011,T6,R1,16,2011
9/29/2011,T6,R2,15,2011
9/29/2011,T6,R3,15,2011
9/29/2011,T6,R4,15.5,2011
9/29/2011,T7,R1,15,2011
9/29/2011,T7,R2,15,2011
9/29/2011,T7,R3,15.5,2011
9/29/2011,T7,R4,15,2011
9/29/2011,T8,R1,15,2011
9/29/2011,T8,R2,15,2011
9/29/2011,T8,R3,15,2011
9/29/2011,T8,R4,15,2011
9/29/2011,TCF,R1,16,2011
9/29/2011,TCF,R2,14,2011
9/29/2011,TCF,R2,14.5,2011
9/29/2011,TCF,R3,15,2011
9/29/2011,TDF,R1,16,2011
9/29/2011,TDF,R2,14.5,2011
9/29/2011,TDF,R2,15,2011
9/29/2011,TDF,R3,15,2011
9/29/2011,TSF,R1,17,2011
9/29/2011,TSF,R1,17.5,2011
9/29/2011,TSF,R2,15,2011
9/29/2011,TSF,R2,15.5,2011
9/29/2011,TSF,R3,14,2011
10/13/2011,T1,R1,15,2011
10/13/2011,T1,R2,14,2011
10/13/2011,T1,R3,15,2011
10/13/2011,T1,R4,15,2011
10/13/2011,T2,R1,16.5,2011
10/13/2011,T2,R2,15.25,2011
10/13/2011,T2,R3,13.25,2011
10/13/2011,T2,R4,14,2011
10/13/2011,T3,R1,17,2011
10/13/2011,T3,R2,14.25,2011
10/13/2011,T3,R3,15.5,2011
10/13/2011,T3,R4,13.5,2011
10/13/2011,T4,R1,16,2011
10/13/2011,T4,R2,14.5,2011
10/13/2011,T4,R3,14,2011
10/13/2011,T4,R4,15,2011
10/13/2011,T5,R1,16,2011
10/13/2011,T5,R2,16,2011
10/13/2011,T5,R3,16,2011
10/13/2011,T5,R4,15,2011
10/13/2011,T6,R1,16,2011
10/13/2011,T6,R2,16,2011
10/13/2011,T6,R3,15,2011
10/13/2011,T6,R4,15,2011
10/13/2011,T7,R1,13.5,2011
10/13/2011,T7,R2,16,2011
10/13/2011,T7,R3,14,2011
10/13/2011,T7,R4,15,2011
10/13/2011,T8,R1,15,2011
10/13/2011,T8,R2,15,2011
10/13/2011,T8,R3,15,2011
10/13/2011,T8,R4,15,2011
10/13/2011,TCF,R1,15,2011
10/13/2011,TCF,R1,15.25,2011
10/13/2011,TCF,R2,15.5,2011
10/13/2011,TCF,R2,16,2011
10/13/2011,TCF,R3,15,2011
10/13/2011,TCF,R3,15.5,2011
10/13/2011,TDF,R1,15,2011
10/13/2011,TDF,R1,15.25,2011
10/13/2011,TDF,R1,16,2011
10/13/2011,TDF,R1,16.5,2011
10/13/2011,TDF,R2,15,2011
10/13/2011,TDF,R3,15.5,2011
10/13/2011,TDF,R3,16,2011
10/13/2011,TSF,R1,15.25,2011
10/13/2011,TSF,R1,15.5,2011
10/13/2011,TSF,R1,16,2011
10/13/2011,TSF,R2,15,2011
10/13/2011,TSF,R3,15,2011
10/13/2011,TSF,R3,16,2011
11/9/2011,T1,R1,8,2011
11/9/2011,T1,R2,8.5,2011
11/9/2011,T1,R3,8.5,2011
11/9/2011,T1,R4,8,2011
11/9/2011,T2,R1,9,2011
11/9/2011,T2,R2,8,2011
11/9/2011,T2,R3,8,2011
11/9/2011,T2,R4,8,2011
11/9/2011,T3,R1,8,2011
11/9/2011,T3,R2,7.5,2011
11/9/2011,T3,R3,8,2011
11/9/2011,T3,R4,8,2011
11/9/2011,T4,R1,8,2011
11/9/2011,T4,R2,9.5,2011
11/9/2011,T4,R3,8,2011
11/9/2011,T4,R4,8.5,2011
11/9/2011,T5,R1,9,2011
11/9/2011,T5,R2,8,2011
11/9/2011,T5,R3,8.5,2011
11/9/2011,T5,R4,8,2011
11/9/2011,T6,R1,8,2011
11/9/2011,T6,R2,8,2011
11/9/2011,T6,R3,9,2011
11/9/2011,T6,R4,7,2011
11/9/2011,T7,R1,8,2011
11/9/2011,T7,R2,9,2011
11/9/2011,T7,R3,9,2011
11/9/2011,T7,R4,8.5,2011
11/9/2011,T8,R1,9,2011
11/9/2011,T8,R2,9,2011
11/9/2011,T8,R3,8,2011
11/9/2011,T8,R4,8,2011
11/10/2011,TCF,R1,9,2011
11/10/2011,TCF,R1,10,2011
11/10/2011,TCF,R2,9.5,2011
11/10/2011,TCF,R2,10,2011
11/10/2011,TCF,R3,9,2011
11/10/2011,TCF,R3,9.5,2011
11/10/2011,TDF,R1,8,2011
11/10/2011,TDF,R2,8,2011
11/10/2011,TDF,R2,8.5,2011
11/10/2011,TDF,R3,8.5,2011
11/10/2011,TDF,R3,9,2011
11/10/2011,TSF,R1,8,2011
11/10/2011,TSF,R2,8.5,2011
11/10/2011,TSF,R2,9,2011
11/10/2011,TSF,R3,9.5,2011
11/10/2011,TSF,R3,10,2011
12/10/2011,T1,R1,9,2011
12/10/2011,T2,R1,10,2011
12/10/2011,T3,R1,9,2011
12/10/2011,T3,R1,9.5,2011
12/10/2011,T3,R1,10,2011
3/29/2012,T1,R1,7.5,2012
3/29/2012,T1,R2,7,2012
3/29/2012,T1,R3,7,2012
3/29/2012,T1,R4,8.5,2012
3/29/2012,T2,R1,7,2012
3/29/2012,T2,R2,9,2012
3/29/2012,T2,R3,8,2012
3/29/2012,T2,R4,8,2012
3/29/2012,T3,R1,7.5,2012
3/29/2012,T3,R2,7.5,2012
3/29/2012,T3,R3,7.5,2012
3/29/2012,T3,R4,8,2012
3/29/2012,T4,R1,4,2012
3/29/2012,T4,R2,7.5,2012
3/29/2012,T4,R3,8,2012
3/29/2012,T4,R4,9,2012
3/29/2012,T5,R1,8.5,2012
3/29/2012,T5,R2,9,2012
3/29/2012,T5,R3,9,2012
3/29/2012,T5,R4,9.5,2012
3/29/2012,T6,R1,6,2012
3/29/2012,T6,R2,7,2012
3/29/2012,T6,R3,10,2012
3/29/2012,T6,R4,9.5,2012
3/29/2012,T7,R1,9,2012
3/29/2012,T7,R2,7,2012
3/29/2012,T7,R3,10,2012
3/29/2012,T7,R4,8.5,2012
3/29/2012,T8,R1,9,2012
3/29/2012,T8,R2,9,2012
3/29/2012,T8,R3,9,2012
3/29/2012,T8,R4,9,2012
3/29/2012,TCF,R1,10,2012
3/29/2012,TCF,R2,8,2012
3/29/2012,TCF,R3,8,2012
3/29/2012,TDF,R1,9,2012
3/29/2012,TDF,R1,10,2012
3/29/2012,TDF,R2,10,2012
3/29/2012,TDF,R3,8.5,2012
3/29/2012,TDF,R3,9,2012
3/29/2012,TDF,R3,9.5,2012
3/29/2012,TSF,R1,9,2012
3/29/2012,TSF,R1,9.5,2012
3/29/2012,TSF,R2,9,2012
3/29/2012,TSF,R2,9.5,2012
3/29/2012,TSF,R3,9,2012
4/12/2012,T1,R1,6.5,2012
4/12/2012,T1,R2,7,2012
4/12/2012,T1,R3,7,2012
4/12/2012,T1,R4,6,2012
4/12/2012,T2,R1,6,2012
4/12/2012,T2,R2,7.5,2012
4/12/2012,T2,R3,7,2012
4/12/2012,T2,R4,6,2012
4/12/2012,T3,R1,7.5,2012
4/12/2012,T3,R2,6.5,2012
4/12/2012,T3,R3,6,2012
4/12/2012,T3,R4,6.5,2012
4/12/2012,T4,R1,5.5,2012
4/12/2012,T4,R2,7,2012
4/12/2012,T4,R3,7,2012
4/12/2012,T4,R4,7,2012
4/12/2012,T5,R1,6.5,2012
4/12/2012,T5,R2,7.5,2012
4/12/2012,T5,R3,7,2012
4/12/2012,T5,R4,6.5,2012
4/12/2012,T6,R1,6,2012
4/12/2012,T6,R2,6,2012
4/12/2012,T6,R3,8,2012
4/12/2012,T6,R4,6,2012
4/12/2012,T7,R1,7,2012
4/12/2012,T7,R2,6.5,2012
4/12/2012,T7,R3,8,2012
4/12/2012,T7,R4,8,2012
4/12/2012,T8,R1,7,2012
4/12/2012,T8,R2,8,2012
4/12/2012,T8,R3,8,2012
4/12/2012,T8,R4,8,2012
4/12/2012,TCF,R1,8,2012
4/12/2012,TCF,R1,9,2012
4/12/2012,TCF,R2,7,2012
4/12/2012,TCF,R2,8,2012
4/12/2012,TCF,R3,7.5,2012
4/12/2012,TCF,R3,8,2012
4/12/2012,TDF,R1,8,2012
4/12/2012,TDF,R1,9,2012
4/12/2012,TDF,R2,8,2012
4/12/2012,TDF,R2,8.5,2012
4/12/2012,TDF,R2,9,2012
4/12/2012,TDF,R3,8,2012
4/12/2012,TDF,R3,8.5,2012
4/12/2012,TDF,R3,9,2012
4/12/2012,TSF,R1,9.5,2012
4/12/2012,TSF,R1,10,2012
4/12/2012,TSF,R2,7,2012
4/12/2012,TSF,R2,8,2012
4/12/2012,TSF,R2,8.5,2012
4/12/2012,TSF,R3,8.5,2012
4/12/2012,TSF,R3,9,2012
4/26/2012,T1,R1,10.5,2012
4/26/2012,T1,R2,10.5,2012
4/26/2012,T1,R3,10.5,2012
4/26/2012,T1,R4,10,2012
4/26/2012,T2,R1,10,2012
4/26/2012,T2,R2,11,2012
4/26/2012,T2,R3,11,2012
4/26/2012,T2,R4,10.5,2012
4/26/2012,T3,R1,11,2012
4/26/2012,T3,R2,10.5,2012
4/26/2012,T3,R3,10,2012
4/26/2012,T3,R4,11,2012
4/26/2012,T4,R1,11,2012
4/26/2012,T4,R2,12,2012
4/26/2012,T4,R3,11,2012
4/26/2012,T4,R4,11,2012
4/26/2012,T5,R1,10,2012
4/26/2012,T5,R2,10,2012
4/26/2012,T5,R3,10,2012
4/26/2012,T5,R4,9.5,2012
4/26/2012,T6,R1,10.5,2012
4/26/2012,T6,R2,10.5,2012
4/26/2012,T6,R3,11,2012
4/26/2012,T6,R4,10,2012
4/26/2012,T7,R1,11,2012
4/26/2012,T7,R2,11,2012
4/26/2012,T7,R3,11,2012
4/26/2012,T7,R4,11,2012
4/26/2012,T8,R1,11,2012
4/26/2012,T8,R2,10.5,2012
4/26/2012,T8,R3,11,2012
4/26/2012,T8,R4,11,2012
4/26/2012,TCF,R1,9.5,2012
4/26/2012,TCF,R1,10,2012
4/26/2012,TCF,R2,9.5,2012
4/26/2012,TCF,R2,10,2012
4/26/2012,TCF,R3,9,2012
4/26/2012,TCF,R3,9.5,2012
4/26/2012,TDF,R1,9,2012
4/26/2012,TDF,R1,10,2012
4/26/2012,TDF,R2,11,2012
4/26/2012,TDF,R3,10,2012
4/26/2012,TDF,R3,11,2012
4/26/2012,TDF,R3,11.5,2012
4/26/2012,TSF,R1,10,2012
4/26/2012,TSF,R1,11,2012
4/26/2012,TSF,R2,10,2012
4/26/2012,TSF,R2,11,2012
4/26/2012,TSF,R3,10,2012
4/26/2012,TSF,R3,10.5,2012
5/18/2012,T1,R1,15,2012
5/18/2012,T1,R2,15,2012
5/18/2012,T1,R3,15,2012
5/18/2012,T1,R4,15,2012
5/18/2012,T2,R1,15,2012
5/18/2012,T2,R2,18,2012
5/18/2012,T2,R3,15,2012
5/18/2012,T2,R4,15,2012
5/18/2012,T3,R1,18,2012
5/18/2012,T3,R2,15,2012
5/18/2012,T3,R3,15,2012
5/18/2012,T3,R4,15,2012
5/18/2012,T4,R1,15,2012
5/18/2012,T4,R2,21,2012
5/18/2012,T4,R3,15,2012
5/18/2012,T4,R4,15,2012
5/18/2012,T5,R1,17.5,2012
5/18/2012,T5,R2,15.5,2012
5/18/2012,T5,R3,13,2012
5/18/2012,T5,R4,12,2012
5/18/2012,T6,R1,15.5,2012
5/18/2012,T6,R2,16,2012
5/18/2012,T6,R3,15,2012
5/18/2012,T6,R4,15,2012
5/18/2012,T7,R1,15,2012
5/18/2012,T7,R2,13.5,2012
5/18/2012,T7,R3,15,2012
5/18/2012,T7,R4,15,2012
5/18/2012,T8,R1,13.5,2012
5/18/2012,T8,R2,14,2012
5/18/2012,T8,R3,13.5,2012
5/18/2012,T8,R4,13,2012
5/18/2012,TCF,R1,12.5,2012
5/18/2012,TCF,R1,13.5,2012
5/18/2012,TCF,R1,14,2012
5/18/2012,TCF,R2,13,2012
5/18/2012,TCF,R2,14,2012
5/18/2012,TCF,R3,14,2012
5/18/2012,TCF,R3,18,2012
5/18/2012,TDF,R1,13,2012
5/18/2012,TDF,R1,13.5,2012
5/18/2012,TDF,R2,14,2012
5/18/2012,TDF,R2,15,2012
5/18/2012,TDF,R3,14,2012
5/18/2012,TSF,R1,15,2012
5/18/2012,TSF,R1,16,2012
5/18/2012,TSF,R1,17,2012
5/18/2012,TSF,R2,13,2012
5/18/2012,TSF,R2,13.5,2012
5/18/2012,TSF,R2,14,2012
5/18/2012,TSF,R3,14,2012
5/18/2012,TSF,R3,15,2012
6/1/2012,T1,R1,12,2012
6/1/2012,T1,R2,10,2012
6/1/2012,T1,R3,12,2012
6/1/2012,T1,R4,11,2012
6/1/2012,T2,R1,10,2012
6/1/2012,T2,R2,13,2012
6/1/2012,T2,R3,11.5,2012
6/1/2012,T2,R4,11.5,2012
6/1/2012,T3,R1,10,2012
6/1/2012,T3,R2,12,2012
6/1/2012,T3,R3,11,2012
6/1/2012,T3,R4,12,2012
6/1/2012,T4,R1,10,2012
6/1/2012,T4,R2,10.5,2012
6/1/2012,T4,R3,12,2012
6/1/2012,T4,R4,11,2012
6/1/2012,T5,R1,10,2012
6/1/2012,T5,R2,10,2012
6/1/2012,T5,R3,11,2012
6/1/2012,T5,R4,11,2012
6/1/2012,T6,R1,11,2012
6/1/2012,T6,R2,11,2012
6/1/2012,T6,R3,12,2012
6/1/2012,T6,R4,12,2012
6/1/2012,T7,R1,12.5,2012
6/1/2012,T7,R2,11,2012
6/1/2012,T7,R3,12,2012
6/1/2012,T7,R4,11,2012
6/1/2012,T8,R1,14,2012
6/1/2012,T8,R2,14,2012
6/1/2012,T8,R3,14,2012
6/1/2012,T8,R4,13.5,2012
6/1/2012,TCF,R1,11,2012
6/1/2012,TCF,R1,12,2012
6/1/2012,TCF,R2,11,2012
6/1/2012,TCF,R2,11.5,2012
6/1/2012,TCF,R3,12,2012
6/1/2012,TCF,R3,12.5,2012
6/1/2012,TDF,R1,12,2012
6/1/2012,TDF,R2,10,2012
6/1/2012,TDF,R2,10.5,2012
6/1/2012,TDF,R2,11,2012
6/1/2012,TDF,R3,11,2012
6/1/2012,TDF,R3,12,2012
6/1/2012,TSF,R1,14,2012
6/1/2012,TSF,R1,15,2012
6/1/2012,TSF,R2,15,2012
6/1/2012,TSF,R2,15.5,2012
6/1/2012,TSF,R3,11,2012
6/1/2012,TSF,R3,12,2012
6/14/2012,T1,R1,21,2012
6/14/2012,T1,R2,20,2012
6/14/2012,T1,R3,16.5,2012
