source	id	datetime	layer	level[m]	extension[m]	som[kgDWha-1]	min[kgDWha-1]	C_hum[kgCha-1]	C_aorg[kgCha-1]	C_litter_1[kgCha-1]	C_litter_2[kgCha-1]	C_litter_3[kgCha-1]	C_mic_1[kgCha-1]	C_mic_2[kgCha-1]	C_mic_3[kgCha-1]	C_doc[kgCha-1]	N_hum[kgNha-1]	N_aorg[kgNha-1]	N_litter[kgNha-1]	N_mic[kgNha-1]	N_nh4_clay[kgNha-1]	N_nh4[kgNha-1]	N_nh3[kgNha-1]	N_no3[kgNha-1]	N_no[kgNha-1]	N_n2o[kgNha-1]	N_don[kgNha-1]	S_so4[kgSha-1]	ph[-]	anvf[-]	o2[bar]	dN_mineral[kgNha-1]	dN_nitrify[kgNha-1]	dN_denitrify[kgNha-1]
setup	0	1989-01-06 00:00:00	-2	-0.05	0.03	777742	-330780	388717	28.4011	12.4546	87.769	23.467	0.578549	1.02021	0.14671	3.19221	26625.3	3.57	1.86195	0.178256	0.0779165	0.086794	1.94032e-06	0.46689	5.92585e-07	6.95387e-07	0.000101887	0	5.5	0.638056	0.0476128	8.89397e-07	4.28101e-08	2.04218e-11
setup	0	1989-01-06 00:00:00	-3	-0.1	0.05	1.29624e+06	-551300	647864	47.3284	20.9866	147.085	39.1372	0.205985	2.45544	0.24504	2.8083	46590.9	5.95	3.2776	0.32151	0.073618	0.0819202	1.9411e-06	0.594545	1.95522e-06	2.03262e-06	0.000163511	0	5.5	0.92263	0.025493	8.31037e-07	6.29144e-08	7.76399e-11
setup	0	1989-01-06 00:00:00	-4	-0.2	0.1	2.59249e+06	-1.1026e+06	1.29573e+06	94.6319	42.0769	294.534	78.2878	0.0454882	5.24711	0.491837	3.67688	99686.2	11.5016	7.0252	0.579567	0.21025	0.22286	4.92487e-06	0.776465	5.19841e-06	6.18948e-06	0.000286556	0	5.5	0.991406	0.0102002	1.21922e-06	8.84044e-07	1.17047e-10
setup	0	1989-01-06 00:00:00	-5	-0.4	0.2	2.56278e+06	417200	1.28135e+06	7.2017	2.94575	22.2078	6.34512	0.00675479	0.426867	0.0396603	3.84383	109350	0.757167	0.588062	0.0220567	0.110176	0.141124	3.55186e-06	0.761021	7.04544e-05	0.000274307	0.000157373	0	5.5	0.984339	0.0176376	1.29503e-06	8.20991e-09	1.51253e-08
setup	0	1989-01-06 00:00:00	-6	-0.6	0.2	2.56279e+06	417200	1.28139e+06	0.951766	0.355895	2.83983	0.855591	0.00273687	0.0571219	0.00532968	2.15696	122704	0.0894475	0.0845072	0.00463126	0.0417648	0.0571508	1.48812e-06	0.350815	2.59602e-05	0.000101527	6.00213e-05	0	5.5	0.953781	0.0307505	8.51657e-07	8.86461e-10	1.69111e-09
setup	0	1989-01-06 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749791	0.131788	0.0412833	0.361794	0.118516	0.00145412	0.00779885	0.000740578	1.60775	79711.7	0.0117232	0.0119877	0.000774367	0.0190462	0.046543	1.20265e-05	0.160653	8.46274e-06	5.46913e-05	4.63442e-05	0	6.5	0.870337	0.0529671	8.87084e-07	1.6273e-10	4.22807e-08
setup	0	1989-01-06 00:00:00	-8	-1	0.2	1.23804e+06	2.01996e+06	619018	0.0162405	0.00468575	0.0427916	0.0145319	0.000418766	0.000882604	9.10693e-05	1.63885	72737.8	0.0014099	0.00157108	9.46694e-05	0.0139088	0.0531732	1.386e-05	0.0731254	3.91551e-06	2.04299e-05	4.78454e-05	0	6.5	0.77879	0.0711246	1.04087e-06	1.61237e-11	3.04647e-09
setup	0	1989-01-06 00:00:00	-9	-1.2	0.2	607309	2.54269e+06	303655	0.00206054	0.000554349	0.00524306	0.00183602	0.000111023	0.000101324	1.15012e-05	1.01104	37491.2	0.000175754	0.000202674	1.40141e-05	0.00509186	0.0367859	9.61457e-06	0.0329123	3.23281e-06	1.23204e-05	3.22383e-05	0	6.5	0.684201	0.0878919	7.05619e-07	2.63849e-12	1.55653e-10
setup	0	1989-01-06 00:00:00	-10	-1.4	0.2	407091	2.74291e+06	203546	0.000278864	7.36576e-05	0.0007031	0.000248169	1.53331e-05	1.222e-05	1.55363e-06	0.706802	25131.1	2.35681e-05	2.719e-05	1.98934e-06	0.00309524	0.0261202	6.83013e-06	0.0147911	2.32175e-06	6.90604e-06	2.34526e-05	0	6.5	0.640479	0.0952809	5.11178e-07	3.56923e-13	8.37579e-12
setup	0	1989-01-06 00:00:00	-11	-1.6	0.2	272881	2.87712e+06	136441	3.77402e-05	9.92162e-06	9.49308e-05	3.35714e-05	1.84292e-06	1.52264e-06	2.10015e-07	0.484019	16845.9	3.17298e-06	3.67145e-06	2.79426e-07	0.00191108	0.0180715	4.72596e-06	0.00664621	1.83525e-06	4.66409e-06	1.64309e-05	0	6.5	0.615909	0.0994048	3.56771e-07	6.80334e-14	4.69031e-13
setup	0	1989-01-06 00:00:00	-12	-1.8	0.2	176182	2.85782e+06	88090.8	4.913e-06	1.29684e-06	1.23831e-05	4.37054e-06	2.30664e-07	1.90421e-07	2.73256e-08	0.382814	10876.3	4.12116e-07	4.78853e-07	3.7233e-08	0.00107361	0.0147147	3.84819e-06	0.00298634	1.60631e-06	3.71019e-06	1.31558e-05	0	6.5	0.603069	0.101557	2.85045e-07	1.41475e-14	2.63795e-14
setup	0	1989-01-06 00:00:00	-13	-2	0.2	118098	2.9159e+06	59049.1	6.64903e-07	1.76197e-07	1.67914e-06	5.91551e-07	2.64005e-08	2.49466e-08	3.69601e-09	0.257976	7290.6	5.56584e-08	6.49248e-08	5.16904e-09	0.000675222	0.00996067	2.60492e-06	0.00134185	1.42997e-06	3.12036e-06	8.91167e-06	0	6.5	0.597011	0.102578	1.92897e-07	2.91287e-15	1.55769e-15
setup	0	1989-01-07 00:00:00	-1	-0.02	0.02	518432	-220520	259120	18.5607	6.95727	53.6693	15.3804	0.83112	0.265032	0.0980166	33.063	16940.8	2.38	1.08451	0.186653	0.23658	0.642942	1.89851e-05	0.43291	1.00671e-06	7.28536e-07	0.0644877	0	5.5	0.229386	0.041189	6.33468e-05	1.40167e-06	4.75077e-08
setup	0	1989-01-07 00:00:00	-2	-0.05	0.03	777698	-330780	388701	27.8385	11.4106	83.8869	23.0411	0.533419	1.0795	0.148094	24.8759	26624.9	3.57	1.77572	0.146578	0.174161	0.459044	1.43583e-05	0.463698	1.18171e-06	1.54474e-06	0.00210099	0	5.5	0.67453	0.0383676	4.79772e-05	4.29559e-07	3.03537e-07
setup	0	1989-01-07 00:00:00	-3	-0.1	0.05	1.29621e+06	-551300	647854	46.3909	20.0851	143.678	38.5258	0.195314	2.47021	0.247266	19.011	46590.8	5.95	3.19585	0.144155	0.163047	0.408469	1.30808e-05	0.582727	1.49026e-06	1.78709e-06	0.00183525	0	5.5	0.927603	0.0257707	4.19132e-05	5.37796e-08	7.36726e-07
setup	0	1989-01-07 00:00:00	-4	-0.2	0.1	2.59249e+06	-1.1026e+06	1.29573e+06	94.6016	42.0141	293.873	77.1218	0.0413592	5.25124	0.495338	3.43805	99686.2	11.5016	6.99866	0.56816	0.216435	0.227787	7.72671e-06	0.776473	4.88512e-06	3.83864e-06	0.000287493	0	5.5	0.992186	0.00965343	1.09909e-06	1.03639e-09	1.30434e-10
setup	0	1989-01-07 00:00:00	-5	-0.4	0.2	2.56278e+06	417200	1.28135e+06	7.16486	2.91392	22.0544	6.25034	0.00652915	0.42712	0.0398852	3.67283	109350	0.7537	0.583046	0.0212567	0.116466	0.144171	4.85692e-06	0.760918	8.15559e-05	0.000261089	0.000113309	0	5.5	0.984881	0.0174201	9.28472e-07	3.99887e-09	1.12949e-08
setup	0	1989-01-07 00:00:00	-6	-0.6	0.2	2.56279e+06	417200	1.28139e+06	0.942879	0.347844	2.80333	0.842622	0.00281344	0.0570635	0.00535403	2.11795	122704	0.088658	0.0832915	0.00438728	0.0457684	0.0595049	1.69107e-06	0.350813	3.06115e-05	0.000103534	4.37969e-05	0	5.5	0.952799	0.0311623	6.30605e-07	1.24697e-09	1.24432e-09
setup	0	1989-01-07 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749791	0.129178	0.0387859	0.350161	0.116578	0.00141055	0.00800259	0.000743332	1.71657	79711.7	0.0115082	0.0115947	0.000737871	0.0220564	0.0520416	1.34762e-05	0.160316	1.01085e-05	5.84628e-05	4.45369e-05	0	6.5	0.880893	0.050628	8.50016e-07	2.41702e-10	3.19775e-08
setup	0	1989-01-07 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619017	0.0159188	0.00433483	0.0410977	0.0142803	0.000441094	0.000933087	9.13706e-05	1.76602	72737.8	0.00138511	0.00150876	9.15769e-05	0.0164624	0.0605564	1.57857e-05	0.0730925	4.41363e-06	2.20455e-05	4.58296e-05	0	6.5	0.795441	0.0680589	9.92494e-07	2.25963e-11	3.13285e-09
setup	0	1989-01-07 00:00:00	-9	-1.2	0.2	607309	2.54269e+06	303654	0.00201973	0.000504218	0.00499311	0.00180236	0.000135691	0.000111744	1.15232e-05	1.10269	37491.2	0.000172591	0.000193134	1.41926e-05	0.00611557	0.0425823	1.11293e-05	0.0329105	3.45054e-06	1.32073e-05	3.11774e-05	0	6.5	0.700594	0.0851083	6.81499e-07	3.64192e-12	1.71661e-10
setup	0	1989-01-07 00:00:00	-10	-1.4	0.2	407091	2.74291e+06	203546	0.00027334	6.65211e-05	0.000667205	0.00024351	1.90204e-05	1.32442e-05	1.55556e-06	0.776485	25131.1	2.3134e-05	2.58255e-05	1.9811e-06	0.00374541	0.0304727	7.96818e-06	0.014791	2.39381e-06	7.2372e-06	2.2933e-05	0	6.5	0.65266	0.0932455	4.99775e-07	3.99559e-13	9.04017e-12
setup	0	1989-01-07 00:00:00	-11	-1.6	0.2	272881	2.87712e+06	136441	3.69926e-05	8.92695e-06	8.99167e-05	3.2933e-05	2.22764e-06	1.60764e-06	2.10186e-07	0.534118	16845.9	3.11331e-06	3.48116e-06	2.74414e-07	0.00232233	0.0211823	5.53947e-06	0.00664621	1.86044e-06	4.78161e-06	1.62027e-05	0	6.5	0.624053	0.0980487	3.51861e-07	7.08847e-14	4.91813e-13
setup	0	1989-01-07 00:00:00	-12	-1.8	0.2	176182	2.85782e+06	88090.8	4.81568e-06	1.16491e-06	1.17194e-05	4.28694e-06	2.76391e-07	1.98604e-07	2.73426e-08	0.423508	10876.3	4.04298e-07	4.53673e-07	3.65302e-08	0.00130776	0.0173085	4.52651e-06	0.00298634	1.62037e-06	3.76177e-06	1.30399e-05	0	6.5	0.608601	0.100636	2.82579e-07	1.46478e-14	2.72588e-14
setup	0	1989-01-07 00:00:00	-13	-2	0.2	118098	2.9159e+06	59049	6.51731e-07	1.58167e-07	1.58862e-06	5.80206e-07	3.00929e-08	2.56562e-08	3.69756e-09	0.285698	7290.59	5.45878e-08	6.14901e-08	5.06813e-09	0.000823325	0.0117304	3.06775e-06	0.00134185	1.44192e-06	3.15369e-06	8.85247e-06	0	6.5	0.601352	0.101855	1.9164e-07	3.01741e-15	1.5878e-15
setup	0	1989-01-08 00:00:00	-1	-0.02	0.02	518432	-220520	259121	18.2449	6.81701	53.1749	15.2323	0.00109251	1.23611	0.0988462	33.152	16940.8	2.38	1.07372	0.200381	0.380032	0.574798	1.3909e-05	0.000376604	2.18905e-07	0.00359774	0.000428692	0	5.5	0.999	0.00429498	1.83892e-05	1.73364e-09	3.9345e-05
setup	0	1989-01-08 00:00:00	-2	-0.05	0.03	777692	-330780	388700	27.3648	11.0966	82.6014	22.6963	0.00164028	1.61277	0.149352	28.3718	26624.8	3.57	1.74572	0.0630603	0.306865	0.511344	1.28953e-05	0.465951	5.55819e-07	8.8802e-05	0.000587395	0	5.5	0.999	0.00333982	1.86683e-05	2.08672e-09	5.84804e-07
setup	0	1989-01-08 00:00:00	-3	-0.1	0.05	1.2962e+06	-551300	647850	45.6016	19.5395	141.501	37.9504	0.00269934	2.66427	0.249367	26.6114	46590.6	5.95	3.14228	0.117051	0.28659	0.501401	1.29337e-05	0.573747	9.40497e-07	1.98438e-06	0.00084003	0	5.5	0.999	0.00288	2.1787e-05	1.30317e-09	7.19646e-07
setup	0	1989-01-08 00:00:00	-4	-0.2	0.1	2.59249e+06	-1.1026e+06	1.29573e+06	94.5714	41.9521	293.216	75.9732	0.00529271	5.28731	0.498706	3.22675	99686.2	11.5016	6.97241	0.556981	0.222165	0.232882	6.40761e-06	0.776472	1.32821e-05	4.85518e-06	0.000281253	0	5.5	0.999	0.00144584	1.06812e-06	1.52244e-10	1.32903e-10
setup	0	1989-01-08 00:00:00	-5	-0.4	0.2	2.56278e+06	417200	1.28135e+06	7.13576	2.88775	21.9222	6.15691	0.00761372	0.42606	0.0401123	3.4521	109350	0.75103	0.578604	0.0207851	0.121133	0.146916	4.08651e-06	0.760942	9.30677e-05	0.000259998	9.57473e-05	0	5.5	0.982424	0.0188037	7.34981e-07	1.30492e-08	8.20066e-09
setup	0	1989-01-08 00:00:00	-6	-0.6	0.2	2.56279e+06	417200	1.28139e+06	0.936362	0.341895	2.77509	0.829906	0.0023725	0.0575146	0.00537842	2.01597	122704	0.0880772	0.0823202	0.00422574	0.0488072	0.0611743	1.5924e-06	0.350821	3.28631e-05	0.000100442	3.15522e-05	0	5.5	0.960354	0.0285089	4.64676e-07	1.96542e-09	9.16586e-10
setup	0	1989-01-08 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749791	0.126619	0.0365492	0.339411	0.11469	0.00127174	0.00827353	0.000746252	1.79932	79711.7	0.0112968	0.0112323	0.000706932	0.0249251	0.0573214	1.48015e-05	0.160057	1.00561e-05	5.84347e-05	4.20983e-05	0	6.5	0.897285	0.0468106	8.1338e-07	3.15271e-10	2.47528e-08
setup	0	1989-01-08 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619017	0.0156035	0.0040289	0.0395626	0.0140366	0.000438035	0.00100661	9.1698e-05	1.86092	72737.8	0.00136059	0.00145243	9.02853e-05	0.018893	0.0675558	1.75968e-05	0.0730585	4.41604e-06	2.20545e-05	4.30122e-05	0	6.5	0.819117	0.06356	9.41545e-07	2.96515e-11	3.26759e-09
setup	0	1989-01-08 00:00:00	-9	-1.2	0.2	607309	2.54269e+06	303654	0.00197972	0.000460303	0.00476377	0.00176966	0.000168696	0.000122528	1.15473e-05	1.17654	37491.2	0.000169476	0.000184423	1.49657e-05	0.00710802	0.0482284	1.26016e-05	0.0329086	3.45317e-06	1.32161e-05	3.05107e-05	0	6.5	0.711017	0.0833247	6.63346e-07	5.38138e-12	1.88877e-10
setup	0	1989-01-08 00:00:00	-10	-1.4	0.2	407091	2.74291e+06	203545	0.000267925	6.02602e-05	0.00063411	0.000238974	2.40694e-05	1.43149e-05	1.55771e-06	0.834064	25131.1	2.27071e-05	2.45749e-05	2.0362e-06	0.00438309	0.0347512	9.08616e-06	0.0147909	2.3946e-06	7.24006e-06	2.26333e-05	0	6.5	0.659814	0.0920471	4.91025e-07	4.69614e-13	9.7891e-12
setup	0	1989-01-08 00:00:00	-11	-1.6	0.2	272881	2.87712e+06	136441	3.62598e-05	8.05163e-06	8.52713e-05	3.23107e-05	2.74126e-06	1.69807e-06	2.10375e-07	0.576199	16845.9	3.05471e-06	3.30602e-06	2.7371e-07	0.00272885	0.0242599	6.34413e-06	0.0066462	1.86071e-06	4.78256e-06	1.60733e-05	0	6.5	0.628815	0.0972553	3.4799e-07	7.48215e-14	5.18186e-13
setup	0	1989-01-08 00:00:00	-12	-1.8	0.2	176181	2.85782e+06	88090.7	4.72028e-06	1.04843e-06	1.1102e-05	4.20532e-06	3.3649e-07	2.07832e-07	2.73615e-08	0.458014	10876.3	3.96625e-07	4.3041e-07	3.62041e-08	0.00154026	0.0198843	5.20009e-06	0.00298634	1.62053e-06	3.7622e-06	1.29722e-05	0	6.5	0.612033	0.100065	2.80571e-07	1.52033e-14	2.8347e-14
setup	0	1989-01-08 00:00:00	-13	-2	0.2	118098	2.9159e+06	59049	6.38821e-07	1.42212e-07	1.5042e-06	5.69123e-07	3.47769e-08	2.63909e-08	3.69927e-09	0.309322	7290.59	5.35376e-08	5.83096e-08	4.98045e-09	0.000970682	0.0134917	3.52834e-06	0.00134185	1.44205e-06	3.15399e-06	8.82534e-06	0	6.5	0.603611	0.101479	1.90691e-07	3.12737e-15	1.62311e-15
setup	0	1989-01-09 00:00:00	-1	-0.02	0.02	518435	-220520	259124	18.0149	6.69729	52.6364	15.0115	0.0011067	1.23675	0.0994366	31.9614	16940.8	2.38	1.06124	0.200339	0.457248	0.571715	1.14266e-05	0.000376386	2.04145e-08	1.17195e-06	0.000296552	0	5.5	0.999	0.000212863	7.41852e-06	2.071e-11	4.19485e-11
setup	0	1989-01-09 00:00:00	-2	-0.05	0.03	777690	-330780	388701	27.0198	10.8766	81.656	22.3582	0.00163814	1.61362	0.150275	29.2966	26624.8	3.57	1.723	0.0642379	0.392602	0.526573	1.06109e-05	0.460946	6.79072e-07	7.81105e-07	0.000406131	0	5.5	0.999	0.00130958	1.01633e-05	1.86023e-11	4.33804e-07
setup	0	1989-01-09 00:00:00	-3	-0.1	0.05	1.29619e+06	-551300	647850	45.0266	19.1499	139.873	37.385	0.00269677	2.6653	0.250994	30.2966	46590.5	5.95	3.10116	0.118558	0.384642	0.549086	1.16102e-05	0.567471	1.1733e-06	9.10147e-07	0.000585809	0	5.5	0.999	0.00150233	1.46542e-05	3.43833e-11	5.2959e-07
setup	0	1989-01-09 00:00:00	-4	-0.2	0.1	2.59249e+06	-1.1026e+06	1.29574e+06	94.5414	41.8904	292.561	74.8418	0.0052927	5.28731	0.501531	3.04462	99686.2	11.5016	6.94639	0.546045	0.227655	0.23804	5.50788e-06	0.77647	1.98436e-05	4.78484e-06	0.000275665	0	5.5	0.999	0.00121473	1.04857e-06	2.0682e-11	1.332e-10
setup	0	1989-01-09 00:00:00	-5	-0.4	0.2	2.56278e+06	417200	1.28135e+06	7.10784	2.86389	21.7987	6.06502	0.00507724	0.42861	0.0403277	3.23918	109350	0.748516	0.574411	0.0204489	0.124878	0.149893	3.75346e-06	0.760898	0.0001038	0.000257675	8.88028e-05	0	5.5	0.988284	0.0153499	6.6458e-07	3.8784e-09	6.18015e-09
setup	0	1989-01-09 00:00:00	-6	-0.6	0.2	2.56279e+06	417200	1.28139e+06	0.931572	0.337642	2.75365	0.81745	0.00199055	0.0579011	0.00540226	1.87317	122704	0.0876469	0.0815497	0.00411624	0.0510462	0.0622803	1.57375e-06	0.350826	3.62237e-05	0.000100349	2.2854e-05	0	5.5	0.966785	0.0261119	3.27421e-07	1.33826e-09	6.90323e-10
setup	0	1989-01-09 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749791	0.124111	0.0345622	0.329567	0.112854	0.00113466	0.00851053	0.000749323	1.85732	79711.7	0.0110885	0.0109007	0.000679849	0.0276498	0.0623058	1.60425e-05	0.159867	1.00625e-05	5.85079e-05	3.99996e-05	0	6.5	0.911361	0.0433292	7.68755e-07	3.43744e-10	1.83397e-08
setup	0	1989-01-09 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619017	0.0152944	0.00376259	0.0381763	0.0138007	0.00042938	0.001079	9.20492e-05	1.92682	72737.8	0.00133631	0.00140164	9.01737e-05	0.0211919	0.0741341	1.92934e-05	0.0730229	4.42007e-06	2.2072e-05	4.06188e-05	0	6.5	0.839223	0.0595835	8.85963e-07	3.58132e-11	3.43253e-09
setup	0	1989-01-09 00:00:00	-9	-1.2	0.2	607308	2.54269e+06	303654	0.0019405	0.000421459	0.00455169	0.00173781	0.00020926	0.000136602	1.15732e-05	1.23611	37491.2	0.00016641	0.000176405	1.6467e-05	0.00807493	0.0537553	1.40424e-05	0.0329063	3.45563e-06	1.32241e-05	2.98614e-05	0	6.5	0.721191	0.081572	6.4893e-07	8.34989e-12	2.08773e-10
setup	0	1989-01-09 00:00:00	-10	-1.4	0.2	407091	2.74291e+06	203545	0.000262618	5.4723e-05	0.000603398	0.000234552	3.05937e-05	1.57611e-05	1.56003e-06	0.881844	25131.1	2.22877e-05	2.34205e-05	2.17916e-06	0.00501056	0.0389748	1.01898e-05	0.0147908	2.39528e-06	7.24235e-06	2.23366e-05	0	6.5	0.666919	0.0908542	4.84453e-07	5.81765e-13	1.06727e-11
setup	0	1989-01-09 00:00:00	-11	-1.6	0.2	272881	2.87712e+06	136440	3.55415e-05	7.27684e-06	8.09475e-05	3.17031e-05	3.39726e-06	1.8188e-06	2.10581e-07	0.611666	16845.9	2.99719e-06	3.14396e-06	2.79432e-07	0.00313143	0.0273133	7.14248e-06	0.0066462	1.86092e-06	4.78327e-06	1.59443e-05	0	6.5	0.633586	0.0964598	3.45119e-07	8.02387e-14	5.49465e-13
setup	0	1989-01-09 00:00:00	-12	-1.8	0.2	176181	2.85782e+06	88090.6	4.62678e-06	9.45187e-07	1.0526e-05	4.12559e-06	4.13102e-07	2.2014e-07	2.7382e-08	0.487341	10876.3	3.89095e-07	4.08843e-07	3.64735e-08	0.00177134	0.0224468	5.87021e-06	0.00298634	1.62066e-06	3.76253e-06	1.29045e-05	0	6.5	0.615479	0.0994912	2.79059e-07	1.58425e-14	2.96974e-14
setup	0	1989-01-09 00:00:00	-13	-2	0.2	118098	2.9159e+06	59048.9	6.26166e-07	1.28048e-07	1.42527e-06	5.58288e-07	4.04671e-08	2.73378e-08	3.70113e-09	0.329518	7290.59	5.25075e-08	5.53553e-08	4.91869e-09	0.00111744	0.0152476	3.98755e-06	0.00134185	1.44217e-06	3.15426e-06	8.79802e-06	0	6.5	0.605902	0.101098	1.9007e-07	3.24538e-15	1.66461e-15
setup	0	1989-01-10 00:00:00	-1	-0.02	0.02	518417	-220520	259117	17.8467	6.26335	50.8366	14.7471	0.956377	0.29391	0.100029	40.8081	16940.5	2.38	1.02342	0.355733	0.509113	0.648413	1.42814e-05	0.00608229	3.87624e-07	2.89e-07	0.00115488	0	5.5	0.237292	0.0684667	2.91349e-05	6.01593e-07	1.05525e-11
setup	0	1989-01-10 00:00:00	-2	-0.05	0.03	777679	-330780	388699	26.7675	10.4763	80.0195	21.996	0.437991	1.18281	0.151209	34.437	26624.6	3.57	1.68559	0.138064	0.459762	0.59683	1.47624e-05	0.45164	1.05934e-06	1.33554e-06	0.000750365	0	5.5	0.731749	0.0401625	1.95363e-05	1.06557e-06	1.63474e-07
setup	0	1989-01-10 00:00:00	-3	-0.1	0.05	1.29618e+06	-551300	647850	44.6062	18.7766	138.296	36.8182	0.157615	2.512	0.252625	33.2188	46590.4	5.95	3.06119	0.142258	0.460357	0.5941	1.57506e-05	0.563817	2.12536e-06	1.94593e-06	0.000572442	0	5.5	0.941274	0.0240968	1.42853e-05	1.65392e-07	3.45e-07
setup	0	1989-01-10 00:00:00	-4	-0.2	0.1	2.59249e+06	-1.1026e+06	1.29574e+06	94.5115	41.8281	291.906	73.7271	0.0344938	5.25811	0.504264	2.89296	99686.3	11.5016	6.92055	0.53523	0.233051	0.243373	8.35454e-06	0.776477	6.14373e-06	3.92597e-06	0.000273624	0	5.5	0.993483	0.00889697	1.05472e-06	1.02372e-09	1.3131e-10
setup	0	1989-01-10 00:00:00	-5	-0.4	0.2	2.56278e+06	417200	1.28135e+06	7.08049	2.84073	21.6779	5.97454	0.00526225	0.428432	0.0405336	3.04941	109350	0.746091	0.570304	0.0202711	0.128183	0.153038	5.84106e-06	0.760879	0.000119849	0.000248871	8.04372e-05	0	5.5	0.987859	0.0156287	6.35926e-07	2.46907e-09	3.21566e-09
setup	0	1989-01-10 00:00:00	-6	-0.6	0.2	2.56279e+06	417200	1.28139e+06	0.927519	0.33413	2.73518	0.8052	0.00224961	0.0576449	0.00542498	1.72563	122704	0.0872885	0.0808685	0.00404052	0.0527158	0.0633517	1.84876e-06	0.350833	4.21063e-05	0.000102657	2.14471e-05	0	5.5	0.962488	0.0277831	2.66123e-07	1.39732e-09	5.11398e-10
setup	0	1989-01-10 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749791	0.121652	0.0327398	0.320284	0.111058	0.00116122	0.00856103	0.000752475	1.90124	79711.7	0.0108838	0.0105885	0.000655449	0.0302534	0.0672055	1.7308e-05	0.159769	1.25016e-05	6.15515e-05	3.95818e-05	0	6.5	0.911802	0.0432181	7.47553e-07	4.0729e-10	9.67931e-09
setup	0	1989-01-10 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619017	0.0149914	0.00352137	0.0368778	0.0135703	0.000469647	0.00110295	9.24126e-05	1.97753	72737.8	0.00131239	0.00135419	9.15687e-05	0.0233832	0.0806	2.0964e-05	0.0729875	4.96781e-06	2.33735e-05	4.05984e-05	0	6.5	0.838929	0.0596433	8.63696e-07	4.80289e-11	3.43409e-09
setup	0	1989-01-10 00:00:00	-9	-1.2	0.2	607308	2.54269e+06	303654	0.00190206	0.000387196	0.00435636	0.00170684	0.000252129	0.000159087	1.1601e-05	1.28221	37491.2	0.00016339	0.000169046	1.87302e-05	0.00901738	0.0591204	1.54414e-05	0.0329038	3.64702e-06	1.38887e-05	2.88811e-05	0	6.5	0.736437	0.0789204	6.30398e-07	1.29202e-11	2.3922e-10
setup	0	1989-01-10 00:00:00	-10	-1.4	0.2	407091	2.74291e+06	203545	0.000257416	4.98347e-05	0.00057498	0.000230245	3.8228e-05	1.82146e-05	1.56253e-06	0.92048	25131.1	2.18754e-05	2.23572e-05	2.43044e-06	0.00562815	0.0431187	1.12726e-05	0.0147907	2.45317e-06	7.47266e-06	2.18227e-05	0	6.5	0.679004	0.0888185	4.75426e-07	7.40911e-13	1.2084e-11
setup	0	1989-01-10 00:00:00	-11	-1.6	0.2	272881	2.87712e+06	136440	3.48374e-05	6.59183e-06	7.69317e-05	3.11106e-05	4.17508e-06	2.01925e-06	2.10804e-07	0.641066	16845.9	2.94071e-06	2.99422e-06	2.93626e-07	0.00353008	0.0303295	7.93112e-06	0.00664619	1.8805e-06	4.85998e-06	1.56992e-05	0	6.5	0.642331	0.0950005	3.40937e-07	8.60192e-14	5.99289e-13
setup	0	1989-01-10 00:00:00	-12	-1.8	0.2	176181	2.85782e+06	88090.6	4.53512e-06	8.53715e-07	9.98924e-06	4.04775e-06	5.06253e-07	2.39449e-07	2.74042e-08	0.512028	10876.3	3.81706e-07	3.88857e-07	3.75724e-08	0.00200099	0.0249896	6.53517e-06	0.00298634	1.63285e-06	3.79852e-06	1.27778e-05	0	6.5	0.621508	0.0984873	2.769e-07	1.64002e-14	3.17843e-14
setup	0	1989-01-10 00:00:00	-13	-2	0.2	118098	2.9159e+06	59048.9	6.13762e-07	1.1549e-07	1.35162e-06	5.47704e-07	4.69208e-08	2.88747e-08	3.70314e-09	0.346615	7290.59	5.1497e-08	5.26146e-08	4.89542e-09	0.00126358	0.016993	4.444e-06	0.00134185	1.45367e-06	3.1821e-06	8.72406e-06	0	6.5	0.611238	0.100209	1.88922e-07	3.33019e-15	1.7341e-15
setup	0	1989-01-11 00:00:00	-1	-0.02	0.02	518409	-220520	259115	17.7233	5.95989	49.525	14.4996	0.966622	0.29273	0.100659	44.8357	16940.3	2.38	0.995581	0.367863	0.592798	0.760182	1.72932e-05	0.0123888	3.17434e-07	2.49135e-07	0.000855164	0	5.5	0.236268	0.0705556	2.13946e-05	6.45584e-07	1.24725e-11
setup	0	1989-01-11 00:00:00	-2	-0.05	0.03	777676	-330780	388699	26.5825	10.1967	78.8266	21.6484	0.443809	1.18081	0.152196	36.1675	26624.5	3.57	1.6577	0.142441	0.530368	0.659622	1.70714e-05	0.452128	1.08239e-06	1.25895e-06	0.000556575	0	5.5	0.730172	0.0405485	1.38997e-05	2.58274e-07	1.2452e-07
