X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,phaq_value,phaq_value_avg,phaq_method,phaq_date,phaq_dataset_id,phaq_profile_code,phaq_licence
-102.0044479,33.2530556,176388,845585,United States of America,98,160,Btk2,0,"{1:8.60,2:8.60}",8.6,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845586,United States of America,160,193,Btk3,0,"{1:8.70,2:8.70,3:8.10,4:8.10}",8.4,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-20,2:1995-7-20,3:1995-7-20,4:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845587,United States of America,193,220,Bk1,0,"{1:8.20,2:8.20,3:8.70,4:8.70}",8.45,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-20,2:1995-7-20,3:1995-7-20,4:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845588,United States of America,220,243,Bk2,0,"{1:8.50,2:8.50}",8.5,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845589,United States of America,243,295,Bk3,0,"{1:8.60,2:8.60,3:8.20,4:8.20}",8.4,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-20,2:1995-7-20,3:1995-7-20,4:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845590,United States of America,295,312,Bk4,0,"{1:8.40,2:8.40}",8.4,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845591,United States of America,312,335,Bk5,0,"{1:8.50,2:8.50}",8.5,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845592,United States of America,335,380,Bk6,0,"{1:8.40,2:8.40,3:8.00,4:8.00}",8.2,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-20,2:1995-7-20,3:1995-7-20,4:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845593,United States of America,380,410,Bk7,0,"{1:8.50,2:8.50}",8.5,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845594,United States of America,410,430,Bk8,0,"{1:8.20,2:8.20,3:7.90,4:7.90}",8.05,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-20,2:1995-7-20,3:1995-7-20,4:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845595,United States of America,430,477,Btkb,0,"{1:8.40,2:8.40}",8.4,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.850715637207,33.296516418457,176392,845631,United States of America,0,15,Ap,0,"{1:7.30,2:7.30}",7.3,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:????-??-??,2:????-??-??}",US-NCSS,95P0870,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.850715637207,33.296516418457,176392,845632,United States of America,15,28,A,0,"{1:7.70,2:7.70,3:7.80,4:7.80}",7.75,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:????-??-??,2:????-??-??,3:????-??-??,4:????-??-??}",US-NCSS,95P0870,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.850715637207,33.296516418457,176392,845633,United States of America,28,46,Bw1,0,"{1:8.10,2:8.10}",8.1,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:????-??-??,2:????-??-??}",US-NCSS,95P0870,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.850715637207,33.296516418457,176392,845634,United States of America,46,71,Bk1,0,"{1:7.80,2:7.80,3:7.50,4:7.50}",7.65,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:????-??-??,2:????-??-??,3:????-??-??,4:????-??-??}",US-NCSS,95P0870,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.850715637207,33.296516418457,176392,845635,United States of America,71,89,Bk2,0,"{1:7.50,2:7.50,3:7.90,4:7.90}",7.7,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:????-??-??,2:????-??-??,3:????-??-??,4:????-??-??}",US-NCSS,95P0870,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.850715637207,33.296516418457,176392,845636,United States of America,89,94,Bk3,0,"{1:7.90,2:7.90}",7.9,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:????-??-??,2:????-??-??}",US-NCSS,95P0870,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.850715637207,33.296516418457,176392,845637,United States of America,94,135,Bk4,0,"{1:8.10,2:8.10,3:7.50,4:7.50}",7.8,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:????-??-??,2:????-??-??,3:????-??-??,4:????-??-??}",US-NCSS,95P0870,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.850715637207,33.296516418457,176392,845638,United States of America,135,168,Bk5,0,"{1:7.70,2:7.70,3:8.00,4:8.00}",7.85,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:????-??-??,2:????-??-??,3:????-??-??,4:????-??-??}",US-NCSS,95P0870,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.850715637207,33.296516418457,176392,845639,United States of America,168,185,Bk6,0,"{1:8.00,2:8.00,3:7.70,4:7.70}",7.85,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:????-??-??,2:????-??-??,3:????-??-??,4:????-??-??}",US-NCSS,95P0870,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
