X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,bdfiod_value,bdfiod_value_avg,bdfiod_method,bdfiod_date,bdfiod_dataset_id,bdfiod_profile_code,bdfiod_licence
-101.3066635,33.8538895,135769,606249,United States of America,127,155,2Bw2,0,"{1:1.48,2:1.48}",1.48,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:1999-9-13,2:1999-9-13}",US-NCSS,00P0127,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.3066635,33.8538895,135769,606250,United States of America,155,203,2Bw3,0,"{1:1.56,2:1.56}",1.56,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:1999-9-13,2:1999-9-13}",US-NCSS,00P0127,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.3536148,33.898613,135770,606253,United States of America,43,74,Btk1,0,"{1:1.68,2:1.68}",1.68,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:1999-9-13,2:1999-9-13}",US-NCSS,00P0128,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.3536148,33.898613,135770,606254,United States of America,74,117,Btk2,0,"{1:1.75,2:1.75}",1.75,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:1999-9-13,2:1999-9-13}",US-NCSS,00P0128,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.3536148,33.898613,135770,606256,United States of America,147,188,2Btk,0,"{1:1.66,2:1.66}",1.66,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:1999-9-13,2:1999-9-13}",US-NCSS,00P0128,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.4347229,33.9616661,135771,606258,United States of America,0,20,A,0,"{1:1.55,2:1.55}",1.55,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:1999-9-14,2:1999-9-14}",US-NCSS,00P0129,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.4347229,33.9616661,135771,606263,United States of America,160,203,Btk3,0,"{1:1.79,2:1.79}",1.79,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:1999-9-14,2:1999-9-14}",US-NCSS,00P0129,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4666672,33.7836113,135772,606264,United States of America,0,13,A1,0,"{1:1.47,2:1.47}",1.47,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:1999-9-15,2:1999-9-15}",US-NCSS,00P0130,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.316665599999,33.7836113,135773,606272,United States of America,76,97,Bwb1,0,"{1:1.45,2:1.45}",1.45,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0131,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.316665599999,33.7836113,135773,606274,United States of America,127,165,Bwb2,0,"{1:1.35,2:1.35}",1.35,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0131,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.316665599999,33.7836113,135773,606275,United States of America,165,203,Bwb3,0,"{1:1.35,2:1.35}",1.35,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0131,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7868576,33.8797493,136332,609565,United States of America,0,8,A,0,"{1:1.56,2:1.56}",1.56,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2000-1-24,2:2000-1-24}",US-NCSS,00P0698,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7868576,33.8797493,136332,609566,United States of America,8,23,Bw,0,"{1:1.74,2:1.74}",1.74,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2000-1-24,2:2000-1-24}",US-NCSS,00P0698,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7868576,33.8797493,136332,609569,United States of America,64,86,,0,"{1:1.75,2:1.75}",1.75,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2000-1-24,2:2000-1-24}",US-NCSS,00P0698,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7868576,33.8797493,136332,609571,United States of America,107,142,2Btkb2,0,"{1:1.67,2:1.67}",1.67,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2000-1-24,2:2000-1-24}",US-NCSS,00P0698,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7868576,33.8797493,136332,609573,United States of America,198,231,2Btkb4,0,"{1:1.78,2:1.78}",1.78,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2000-1-24,2:2000-1-24}",US-NCSS,00P0698,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
