X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,totc_value,totc_value_avg,totc_method,totc_date,totc_dataset_id,totc_profile_code,totc_licence
-102.406456,33.0589485,148679,667436,United States of America,130,177,Btkk1,0,"{1:41.00,2:41.00}",41,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-3-22,2:2012-3-22}",US-NCSS,12N7899,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.406456,33.0589485,148679,667437,United States of America,177,203,Btkk2,0,"{1:47.60,2:47.60}",47.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-3-22,2:2012-3-22}",US-NCSS,12N7899,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4065247,33.0589714,148680,667438,United States of America,0,5,Ap1,0,"{1:6.40,2:6.40}",6.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-3-23,2:2012-3-23}",US-NCSS,12N7900,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4065247,33.0589714,148680,667439,United States of America,5,10,Ap2,0,"{1:4.20,2:4.20}",4.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-3-23,2:2012-3-23}",US-NCSS,12N7900,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4065247,33.0589714,148680,667440,United States of America,10,23,Ap3,0,"{1:2.80,2:2.80}",2.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-3-23,2:2012-3-23}",US-NCSS,12N7900,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4065247,33.0589714,148680,667441,United States of America,23,60,Bt,0,"{1:3.20,2:3.20}",3.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-3-23,2:2012-3-23}",US-NCSS,12N7900,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4065018,33.0589981,148681,667442,United States of America,0,5,Ap1,0,"{1:5.70,2:5.70}",5.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-3-23,2:2012-3-23}",US-NCSS,12N7901,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4065018,33.0589981,148681,667443,United States of America,5,10,Ap2,0,"{1:4.50,2:4.50}",4.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-3-23,2:2012-3-23}",US-NCSS,12N7901,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4065018,33.0589981,148681,667444,United States of America,10,23,Ap3,0,"{1:2.60,2:2.60}",2.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-3-23,2:2012-3-23}",US-NCSS,12N7901,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4065018,33.0589981,148681,667445,United States of America,23,60,Bt,0,"{1:3.80,2:3.80}",3.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-3-23,2:2012-3-23}",US-NCSS,12N7901,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4064713,33.0590286,148682,667446,United States of America,0,5,Ap1,0,"{1:7.60,2:7.60}",7.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-3-23,2:2012-3-23}",US-NCSS,12N7902,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4064713,33.0590286,148682,667447,United States of America,5,10,Ap2,0,"{1:6.70,2:6.70}",6.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-3-23,2:2012-3-23}",US-NCSS,12N7902,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4064713,33.0590286,148682,667448,United States of America,10,25,Ap3,0,"{1:4.80,2:4.80}",4.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-3-23,2:2012-3-23}",US-NCSS,12N7902,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4064713,33.0590286,148682,667449,United States of America,25,60,Btk,0,"{1:10.40,2:10.40}",10.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-3-23,2:2012-3-23}",US-NCSS,12N7902,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4228363,33.3920822,149274,670388,United States of America,0,14,Ap,0,"{1:5.20,2:5.20}",5.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-7-25,2:2012-7-25}",US-NCSS,13N2363,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4228363,33.3920822,149274,670389,United States of America,14,33,Btk,0,"{1:4.20,2:4.20}",4.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-7-25,2:2012-7-25}",US-NCSS,13N2363,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4228363,33.3920822,149274,670390,United States of America,33,58,Bt2,0,"{1:4.20,2:4.20}",4.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-7-25,2:2012-7-25}",US-NCSS,13N2363,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4228363,33.3920822,149274,670391,United States of America,58,101,Bt3,0,"{1:2.50,2:2.50}",2.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-7-25,2:2012-7-25}",US-NCSS,13N2363,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4228363,33.3920822,149274,670392,United States of America,101,130,Btk,0,"{1:37.40,2:37.40}",37.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2012-7-25,2:2012-7-25}",US-NCSS,13N2363,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6380539,33.2830544,175682,841086,United States of America,0,10,Ap,0,"{1:10.30,2:10.30}",10.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1994-10-10,2:1994-10-10}",US-NCSS,95P0133,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.780082699999,33.5419426,178083,855972,United States of America,8,33,Bw,0,"{1:37.60,2:37.60}",37.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1998-4-3,2:1998-4-3}",US-NCSS,98P0388,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7801666,33.533638,178084,855977,United States of America,5,15,A2,0,"{1:66.60,2:66.60}",66.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1998-4-3,2:1998-4-3}",US-NCSS,98P0389,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7801666,33.533638,178084,855978,United States of America,15,38,BCk,0,"{1:87.10,2:87.10}",87.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1998-4-3,2:1998-4-3}",US-NCSS,98P0389,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7801666,33.533638,178084,855981,United States of America,140,203,C3,0,"{1:21.00,2:21.00}",21,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1998-4-3,2:1998-4-3}",US-NCSS,98P0389,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0702744,33.1599998,193924,964131,United States of America,0,10,A1,0,"{1:13.10,2:13.10}",13.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-30,2:1995-10-30}",US-NCSS,S95TX305001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0702744,33.1599998,193924,964132,United States of America,10,28,A2,0,"{1:7.80,2:7.80}",7.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-30,2:1995-10-30}",US-NCSS,S95TX305001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0702744,33.1599998,193924,964133,United States of America,28,51,Bw1,0,"{1:5.10,2:5.10}",5.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-30,2:1995-10-30}",US-NCSS,S95TX305001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0702744,33.1599998,193924,964134,United States of America,51,79,Bw2,0,"{1:4.90,2:4.90}",4.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-30,2:1995-10-30}",US-NCSS,S95TX305001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0702744,33.1599998,193924,964135,United States of America,79,122,Ab,0,"{1:3.30,2:3.30}",3.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-30,2:1995-10-30}",US-NCSS,S95TX305001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0702744,33.1599998,193924,964136,United States of America,122,147,Bwb,0,"{1:3.10,2:3.10}",3.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-30,2:1995-10-30}",US-NCSS,S95TX305001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0702744,33.1599998,193924,964137,United States of America,147,173,Btgb1,0,"{1:2.60,2:2.60}",2.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-30,2:1995-10-30}",US-NCSS,S95TX305001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0702744,33.1599998,193924,964138,United States of America,173,203,Btgb2,0,"{1:1.60,2:1.60}",1.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-30,2:1995-10-30}",US-NCSS,S95TX305001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0550003,33.2641678,193925,964139,United States of America,0,10,Ap1,0,"{1:2.50,2:2.50}",2.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-11-1,2:1995-11-1}",US-NCSS,S95TX305002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0550003,33.2641678,193925,964140,United States of America,10,28,Ap2,0,"{1:2.40,2:2.40}",2.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-11-1,2:1995-11-1}",US-NCSS,S95TX305002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0550003,33.2641678,193925,964141,United States of America,28,64,Ap3,0,"{1:2.60,2:2.60}",2.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-11-1,2:1995-11-1}",US-NCSS,S95TX305002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0550003,33.2641678,193925,964142,United States of America,64,102,Ab,0,"{1:2.50,2:2.50}",2.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-11-1,2:1995-11-1}",US-NCSS,S95TX305002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0550003,33.2641678,193925,964143,United States of America,102,119,Btb1,0,"{1:2.80,2:2.80}",2.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-11-1,2:1995-11-1}",US-NCSS,S95TX305002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0550003,33.2641678,193925,964144,United States of America,119,145,Btb2,0,"{1:2.70,2:2.70}",2.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-11-1,2:1995-11-1}",US-NCSS,S95TX305002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0550003,33.2641678,193925,964145,United States of America,145,170,Btkb1,0,"{1:8.60,2:8.60}",8.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-11-1,2:1995-11-1}",US-NCSS,S95TX305002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0550003,33.2641678,193925,964146,United States of America,170,213,Btkb2,0,"{1:19.90,2:19.90}",19.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-11-1,2:1995-11-1}",US-NCSS,S95TX305002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0550003,33.2641678,193925,964147,United States of America,213,234,2C1,0,"{1:1.30,2:1.30}",1.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-11-1,2:1995-11-1}",US-NCSS,S95TX305002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0550003,33.2641678,193925,964148,United States of America,234,254,2C2,0,"{1:1.00,2:1.00}",1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-11-1,2:1995-11-1}",US-NCSS,S95TX305002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.1352997,33.1308289,193926,964149,United States of America,0,10,A,0,"{1:9.50,2:9.50}",9.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-30,2:1995-10-30}",US-NCSS,S95TX445001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.1352997,33.1308289,193926,964150,United States of America,10,25,An1,0,"{1:3.90,2:3.90}",3.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-30,2:1995-10-30}",US-NCSS,S95TX445001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.1352997,33.1308289,193926,964151,United States of America,25,61,An2,0,"{1:2.70,2:2.70}",2.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-30,2:1995-10-30}",US-NCSS,S95TX445001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.1352997,33.1308289,193926,964152,United States of America,61,94,Bnz,0,"{1:34.20,2:34.20}",34.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-30,2:1995-10-30}",US-NCSS,S95TX445001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.1352997,33.1308289,193926,964153,United States of America,94,132,Bkz,0,"{1:12.10,2:12.10}",12.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-30,2:1995-10-30}",US-NCSS,S95TX445001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.1352997,33.1308289,193926,964154,United States of America,132,150,2Bk1,0,"{1:14.80,2:14.80}",14.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-30,2:1995-10-30}",US-NCSS,S95TX445001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.1352997,33.1308289,193926,964155,United States of America,150,170,2Bk2,0,"{1:4.50,2:4.50}",4.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-30,2:1995-10-30}",US-NCSS,S95TX445001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.1352997,33.1308289,193926,964156,United States of America,170,203,2C,0,"{1:12.90,2:12.90}",12.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-30,2:1995-10-30}",US-NCSS,S95TX445001,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.134964,33.1308517,193927,964157,United States of America,0,10,A1,0,"{1:3.40,2:3.40}",3.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,S95TX445002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.134964,33.1308517,193927,964158,United States of America,10,33,A2,0,"{1:2.30,2:2.30}",2.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,S95TX445002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.134964,33.1308517,193927,964159,United States of America,33,48,A3,0,"{1:2.80,2:2.80}",2.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,S95TX445002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.134964,33.1308517,193927,964160,United States of America,48,58,A3,0,"{1:2.60,2:2.60}",2.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,S95TX445002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.134964,33.1308517,193927,964161,United States of America,58,97,Ab,0,"{1:2.10,2:2.10}",2.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,S95TX445002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.134964,33.1308517,193927,964162,United States of America,97,117,Bwb,0,"{1:22.00,2:22.00}",22,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,S95TX445002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.134964,33.1308517,193927,964163,United States of America,117,152,Bkb,0,"{1:27.00,2:27.00}",27,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,S95TX445002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.134964,33.1308517,193927,964164,United States of America,152,196,2BCb,0,"{1:7.10,2:7.10}",7.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,S95TX445002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.134964,33.1308517,193927,964165,United States of America,196,229,2Cb,0,"{1:13.20,2:13.20}",13.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,S95TX445002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.119445799999,33.1591682,193928,964166,United States of America,0,10,A1,0,"{1:28.70,2:28.70}",28.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-31,2:1995-10-31}",US-NCSS,S95TX445003,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.119445799999,33.1591682,193928,964167,United States of America,10,25,A2,0,"{1:18.40,2:18.40}",18.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-31,2:1995-10-31}",US-NCSS,S95TX445003,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.119445799999,33.1591682,193928,964168,United States of America,25,56,Bwn,0,"{1:24.20,2:24.20}",24.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-31,2:1995-10-31}",US-NCSS,S95TX445003,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.119445799999,33.1591682,193928,964169,United States of America,56,79,Bkn,0,"{1:50.70,2:50.70}",50.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-31,2:1995-10-31}",US-NCSS,S95TX445003,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.119445799999,33.1591682,193928,964170,United States of America,79,114,Bsskn1,0,"{1:48.50,2:48.50}",48.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-31,2:1995-10-31}",US-NCSS,S95TX445003,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.119445799999,33.1591682,193928,964171,United States of America,114,142,Bsskn2,0,"{1:55.00,2:55.00}",55,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-31,2:1995-10-31}",US-NCSS,S95TX445003,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.119445799999,33.1591682,193928,964172,United States of America,142,173,Bsskn3,0,"{1:61.30,2:61.30}",61.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-31,2:1995-10-31}",US-NCSS,S95TX445003,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.119445799999,33.1591682,193928,964173,United States of America,173,203,Bk',0,"{1:62.50,2:62.50}",62.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:1995-10-31,2:1995-10-31}",US-NCSS,S95TX445003,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.849998474121,33.5666999816895,614625,3135938,United States of America,41,66,,0,{1:5.00},5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}",{1:1975-??-??},WD-ISCN,85066,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.849998474121,33.5666999816895,614625,3135939,United States of America,66,100,,0,{1:2.50},2.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}",{1:1975-??-??},WD-ISCN,85066,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.849998474121,33.5666999816895,614625,3135941,United States of America,150,180,,0,{1:0.40},0.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}",{1:1975-??-??},WD-ISCN,85066,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.316665599999,33.7836113,135773,606269,United States of America,0,28,Ap,0,"{1:21.30,2:21.30}",21.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0131,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.316665599999,33.7836113,135773,606270,United States of America,28,56,Bw,0,"{1:20.80,2:20.80}",20.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0131,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.316665599999,33.7836113,135773,606271,United States of America,56,76,Ab1,0,"{1:19.60,2:19.60}",19.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0131,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.316665599999,33.7836113,135773,606272,United States of America,76,97,Bwb1,0,"{1:35.90,2:35.90}",35.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0131,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.316665599999,33.7836113,135773,606273,United States of America,97,127,Ab2,0,"{1:19.20,2:19.20}",19.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0131,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
